dataset,repeat,strategy,suppression_hours,calibration_alerts_per_100_landmarks,calibration_landmark_sensitivity,threshold,n_evaluation_landmarks,n_evaluation_stays,n_event_stays,landmark_sensitivity,alerts_per_100_landmarks,false_alerts_per_100_landmarks,landmark_ppv,alert_episodes,true_alert_episodes,false_alert_episodes,episodes_per_100_landmarks,false_episodes_per_100_landmarks,event_stay_sensitivity,episode_ppv,n_detected_event_stays_with_lead_time,policy_lead_time_median_hours,policy_lead_time_q1_hours,policy_lead_time_q3_hours
mimic_temporal_test,68,fixed_80_percent_calibration_sensitivity,6,51.05571944711459,0.8047808764940239,0.009084710851311684,122726,7410,255,0.845691382765531,50.74637811058781,50.05866727506804,0.013551919587661972,14224,231,13993,11.59004611899679,11.401821944820169,0.9058823529411765,0.01624015748031496,231,1.988611102104187,0.7213888764381409,3.4170833826065063
mimic_temporal_test,69,fixed_5_alerts_per_100_calibration_landmarks,6,5.002055639303824,0.27049180327868855,0.08656623959541321,123707,7461,255,0.2527363184079602,5.302852708415854,5.09752883830341,0.03871951219512195,2335,108,2227,1.8875245539864356,1.8002214911039796,0.4235294117647059,0.04625267665952891,108,1.418749988079071,0.45319443196058273,2.9561805725097656
mimic_temporal_test,69,fixed_80_percent_calibration_sensitivity,6,52.137864875976426,0.8032786885245902,0.00897054560482502,123707,7461,255,0.8477611940298507,50.919511426192535,50.23078726345316,0.013525741772634187,14375,233,14142,11.620199341993581,11.431851067441617,0.9137254901960784,0.016208695652173914,233,1.988611102104187,0.8030555844306946,3.700000047683716
mimic_temporal_test,70,fixed_5_alerts_per_100_calibration_landmarks,6,5.002487974788522,0.25,0.08920087665319443,122750,7423,254,0.2487611496531219,5.014256619144603,4.809775967413442,0.04077985377741673,2214,107,2107,1.8036659877800407,1.7164969450101832,0.421259842519685,0.04832881662149955,107,1.4766666889190674,0.4643055498600006,2.89555561542511
mimic_temporal_test,70,fixed_80_percent_calibration_sensitivity,6,52.134682368552,0.8041666666666667,0.008509263396263123,122750,7423,254,0.8602576808721506,52.85621181262729,52.14908350305499,0.01337833880488895,14727,235,14492,11.99755600814664,11.806109979633401,0.9251968503937008,0.01595708562504244,235,2.2438888549804688,0.7299999892711639,3.7454166412353516
mimic_temporal_test,71,fixed_5_alerts_per_100_calibration_landmarks,6,5.00032875271221,0.2595419847328244,0.08635672926902771,122477,7414,252,0.2573454913880446,5.331613282493856,5.1242274059619355,0.03889739663093415,2342,107,2235,1.9121957592037688,1.8248324175151254,0.4246031746031746,0.04568744662681469,107,1.4766666889190674,0.605694442987442,2.89555561542511
mimic_temporal_test,71,fixed_80_percent_calibration_sensitivity,6,51.95279111052666,0.8015267175572519,0.008389194495975971,122477,7414,252,0.8693009118541033,53.38553361039216,52.68499391722528,0.01312227575131911,14822,238,14584,12.1018640234493,11.907541824179233,0.9444444444444444,0.01605721225205775,238,2.149166703224182,0.8525000214576721,3.6797916889190674
mimic_temporal_test,72,fixed_5_alerts_per_100_calibration_landmarks,6,5.002593697315523,0.30278884462151395,0.08514929562807083,122051,7379,255,0.24949899799599198,5.46820591392123,5.264192837420422,0.037308960143841774,2359,108,2251,1.9327985841984088,1.8443109847522756,0.4235294117647059,0.04578211106401017,108,1.5141666531562805,0.46590277552604675,3.1083332896232605
mimic_temporal_test,72,fixed_80_percent_calibration_sensitivity,6,34.03255090130982,0.8047808764940239,0.015652451664209366,122051,7379,255,0.7134268537074149,35.286888268019105,34.70352557537423,0.016531995913439214,10466,213,10253,8.575103850029906,8.400586640011143,0.8352941176470589,0.02035161475253201,213,2.0833332538604736,0.7269444465637207,3.6566667556762695
mimic_temporal_test,73,fixed_5_alerts_per_100_calibration_landmarks,6,5.000163832366723,0.2558139534883721,0.08917436748743057,122376,7417,254,0.2472250252270434,5.016506504543375,4.816303850428189,0.039908779931584946,2225,105,2120,1.8181669608419952,1.7323658233640584,0.41338582677165353,0.04719101123595506,105,1.5177778005599976,0.48444443941116333,3.0999999046325684
mimic_temporal_test,73,fixed_80_percent_calibration_sensitivity,6,55.98151970903371,0.8023255813953488,0.007632428780198097,122376,7417,254,0.8970736629667003,55.832843041119176,55.10639341047264,0.013011152416356878,15455,239,15216,12.629110283062039,12.433810551088449,0.9409448818897638,0.015464251051439663,239,2.038888931274414,0.7284722328186035,3.659583330154419
mimic_temporal_test,74,fixed_5_alerts_per_100_calibration_landmarks,6,5.003135210059074,0.2682926829268293,0.09138824790716171,122594,7410,254,0.24227318045862412,4.749008923764621,4.550793676688908,0.041738234283751285,2134,106,2028,1.7407050916031779,1.654240827446694,0.41732283464566927,0.04967197750702906,106,1.4549999833106995,0.43736109882593155,2.9093055725097656
mimic_temporal_test,74,fixed_80_percent_calibration_sensitivity,6,51.09402329956107,0.8048780487804879,0.009089118801057339,122594,7410,254,0.8444666001994018,50.717816532619864,50.026918119973246,0.013622400566125738,14186,229,13957,11.57152878607436,11.384733347472144,0.9015748031496063,0.01614267587762583,229,2.048888921737671,0.7427777647972107,3.538888931274414
mimic_temporal_test,75,fixed_5_alerts_per_100_calibration_landmarks,6,5.001159209088199,0.2683982683982684,0.08840769529342651,122702,7420,254,0.24852652259332023,5.101791331844631,4.895600723704585,0.04041533546325879,2235,107,2128,1.82148620234389,1.734283059770827,0.421259842519685,0.04787472035794183,107,1.596666693687439,0.4741666615009308,3.169722318649292
mimic_temporal_test,75,fixed_80_percent_calibration_sensitivity,6,35.018050541516246,0.8051948051948052,0.015821555629372597,122702,7420,254,0.7082514734774067,34.68077129957132,34.09316881550423,0.016943178079616487,10370,211,10159,8.451369985819301,8.279408648595785,0.8307086614173228,0.02034715525554484,211,1.983888864517212,0.7315277755260468,3.4623610973358154
mimic_temporal_test,76,fixed_5_alerts_per_100_calibration_landmarks,6,5.001656177542232,0.2749003984063745,0.09208182245492935,122705,7424,252,0.23947895791583165,4.687665539301577,4.492889450307649,0.04155076495132128,2116,100,2016,1.7244611059044048,1.6429648343588281,0.3968253968253968,0.04725897920604915,100,1.5572222471237183,0.45020832121372223,3.1083332896232605
mimic_temporal_test,76,fixed_80_percent_calibration_sensitivity,6,40.79165286518715,0.8047808764940239,0.012375257909297943,122705,7424,252,0.7835671342685371,41.87604417097918,41.23874332749277,0.015218745134672272,12079,217,11862,9.84393463999022,9.667087730736318,0.8611111111111112,0.017965063333057373,217,2.048888921737671,0.75,3.4800000190734863
mimic_temporal_test,77,fixed_5_alerts_per_100_calibration_landmarks,6,5.00130242250586,0.20920502092050208,0.0844946801662445,122183,7406,255,0.2732673267326733,5.552327246834666,5.326436574646228,0.04068396226415094,2398,110,2288,1.9626298257531736,1.8726009346635784,0.43137254901960786,0.045871559633027525,110,1.6537500023841858,0.5099999904632568,3.1250000596046448
mimic_temporal_test,77,fixed_80_percent_calibration_sensitivity,6,37.421854649648346,0.803347280334728,0.013515560887753963,122183,7406,255,0.7673267326732673,39.50876963243659,38.87447517248717,0.01605452323244878,11466,217,11249,9.384284229393614,9.206681780607777,0.8509803921568627,0.018925518925518924,217,1.983888864517212,0.7300000190734863,3.362499952316284
mimic_temporal_test,78,fixed_5_alerts_per_100_calibration_landmarks,6,5.001451097997485,0.22433460076045628,0.09125768393278122,121884,7403,253,0.25456389452332656,4.7610843096714905,4.555150799120475,0.04325348957435809,2105,110,1995,1.7270519510354108,1.636802205375603,0.43478260869565216,0.052256532066508314,110,1.4299999475479126,0.4677083343267441,3.1879167556762695
mimic_temporal_test,78,fixed_80_percent_calibration_sensitivity,6,46.10944503563252,0.8022813688212928,0.011211643926799297,121884,7403,253,0.8062880324543611,44.19365954514128,43.541400019690855,0.014759120022277916,12581,224,12357,10.322109546782187,10.138328246529486,0.8853754940711462,0.01780462602336857,224,2.0438889265060425,0.7241666615009308,3.481041669845581
mimic_temporal_test,79,fixed_5_alerts_per_100_calibration_landmarks,6,5.001136621959536,0.3625,0.08946157991886139,122102,7384,254,0.222001982160555,4.987633290199997,4.804180111709882,0.0367816091954023,2196,96,2100,1.7984963391263042,1.7198735483448264,0.3779527559055118,0.04371584699453552,96,1.5212500095367432,0.5611110925674438,3.1083332896232605
mimic_temporal_test,79,fixed_80_percent_calibration_sensitivity,6,43.01951742279089,0.8041666666666667,0.012148759327828884,122102,7384,254,0.7879088206144698,42.01487281125616,41.36377782509705,0.01549677394202842,12067,222,11845,9.882721003750962,9.700905800068796,0.8740157480314961,0.01839728184304301,222,1.9931944608688354,0.7307638972997665,3.355555534362793
mimic_temporal_test,80,fixed_5_alerts_per_100_calibration_landmarks,6,5.000978026993545,0.3776824034334764,0.09417419880628586,122221,7396,253,0.20964566929133857,4.479590250447959,4.305315780430532,0.03890410958904109,2019,88,1931,1.6519256101651925,1.5799248901579925,0.34782608695652173,0.04358593363051015,88,1.757361114025116,0.8470833152532578,3.227430522441864
mimic_temporal_test,80,fixed_80_percent_calibration_sensitivity,6,43.55154202255982,0.8025751072961373,0.011863959953188896,122221,7396,253,0.7942913385826772,42.731609134273164,42.07132980420713,0.015451777816072147,12247,223,12024,10.020372931002036,9.83791656098379,0.8814229249011858,0.018208540867151138,223,1.9977778196334839,0.7597222328186035,3.4684722423553467
mimic_temporal_test,81,fixed_5_alerts_per_100_calibration_landmarks,6,5.002288628784411,0.32786885245901637,0.08885160088539124,122309,7412,254,0.23184079601990049,5.047052956037577,4.856551848187786,0.03774501862951563,2213,103,2110,1.8093517239123857,1.7251387878242812,0.40551181102362205,0.04654315408947131,103,1.3866666555404663,0.48222221434116364,2.9920833110809326
mimic_temporal_test,81,fixed_80_percent_calibration_sensitivity,6,37.3373438828222,0.8032786885245902,0.014598352834582329,122309,7412,254,0.7402985074626866,36.881995601304894,36.27370021829955,0.016493017069385947,10833,213,10620,8.857075113033382,8.682926031608467,0.8385826771653543,0.019662143450567708,213,1.983888864517212,0.8500000238418579,3.591944456100464
mimic_temporal_test,82,fixed_5_alerts_per_100_calibration_landmarks,6,5.002722352112225,0.2798507462686567,0.08387276530265808,121672,7378,253,0.25688073394495414,5.636465250838319,5.429351042146098,0.03674540682414698,2425,107,2318,1.9930633177723716,1.9051219672562298,0.42292490118577075,0.044123711340206186,107,1.4108333587646484,0.4643055498600006,2.8983333110809326
mimic_temporal_test,82,fixed_80_percent_calibration_sensitivity,6,42.07154981904365,0.8022388059701493,0.011598014272749424,121672,7378,253,0.800203873598369,43.96574396738773,43.32056676967585,0.014674542939395073,12528,223,12305,10.296534946413308,10.113255309356303,0.8814229249011858,0.017800127713920817,223,1.9977778196334839,0.6441666483879089,3.605555534362793
mimic_temporal_test,83,fixed_5_alerts_per_100_calibration_landmarks,6,5.001122766496648,0.22592592592592592,0.08792836964130402,121722,7386,254,0.26251276813074564,5.1502604295032945,4.939123576674718,0.04099537406284894,2259,110,2149,1.8558682900379553,1.7654984308506267,0.4330708661417323,0.04869411243913236,110,1.5141666531562805,0.4811111018061638,2.9093055725097656
mimic_temporal_test,83,fixed_80_percent_calibration_sensitivity,6,43.12706508837776,0.8037037037037037,0.011128437705338001,121722,7386,254,0.8079673135852911,45.27447790867715,44.62463646670282,0.014353372407410768,12846,225,12621,10.553556464731109,10.3687090254843,0.8858267716535433,0.017515179822512845,225,1.9977778196334839,0.8500000238418579,3.4841666221618652
mimic_temporal_test,84,fixed_5_alerts_per_100_calibration_landmarks,6,5.002423654871546,0.24796747967479674,0.08934251964092255,121950,7393,253,0.24925224327018944,4.998769987699877,4.793767937679377,0.04101049868766404,2198,105,2093,1.8023780237802378,1.7162771627716278,0.4150197628458498,0.04777070063694268,105,1.5036110877990723,0.5866666436195374,3.0638887882232666
mimic_temporal_test,84,fixed_80_percent_calibration_sensitivity,6,42.485054128292134,0.8048780487804879,0.011598014272749424,121950,7393,253,0.7996011964107677,43.85649856498565,43.198851988519884,0.014995419105136212,12512,220,12292,10.259942599425994,10.079540795407954,0.8695652173913043,0.01758312020460358,220,2.0137500166893005,0.7645833492279053,3.462708353996277
mimic_temporal_test,85,fixed_5_alerts_per_100_calibration_landmarks,6,5.002315886984715,0.2702702702702703,0.09139496833086014,122669,7421,255,0.24141414141414141,4.746920574880369,4.552087324425894,0.04104413532543363,2138,103,2035,1.7429016295885675,1.6589358354596515,0.403921568627451,0.04817586529466791,103,1.5247222185134888,0.44527776539325714,3.233472228050232
mimic_temporal_test,85,fixed_80_percent_calibration_sensitivity,6,50.65506517567657,0.803088803088803,0.009225370362401009,122669,7421,255,0.8424242424242424,50.28002184741051,49.600143475531716,0.013521839229547002,14103,232,13871,11.49679218058352,11.307665343322274,0.9098039215686274,0.016450400623980715,232,2.049999952316284,0.7481944411993027,3.6393749713897705
mimic_temporal_test,86,fixed_5_alerts_per_100_calibration_landmarks,6,5.0014605173477005,0.336283185840708,0.08770851790904999,122084,7403,253,0.23655913978494625,5.1726679990825986,4.9744438255627275,0.038321456848772764,2245,103,2142,1.8388978080665772,1.7545296680973756,0.40711462450592883,0.045879732739420934,103,1.5177778005599976,0.4741666615009308,3.1773611307144165
mimic_temporal_test,86,fixed_80_percent_calibration_sensitivity,6,36.97705364967057,0.8053097345132744,0.014820648357272148,122084,7403,253,0.7331378299120235,36.458503980865636,35.84417286458504,0.016850146034598966,10707,209,10498,8.770191016021755,8.59899741161823,0.8260869565217391,0.01951994022602036,209,2.1313889026641846,0.7666666507720947,3.7108333110809326
mimic_temporal_test,87,fixed_5_alerts_per_100_calibration_landmarks,6,5.001141813199361,0.2032520325203252,0.08741551637649536,122242,7408,254,0.26719840478564305,5.2036125063398835,4.984375255640451,0.042131740292406857,2284,110,2174,1.8684249276026244,1.778439488882708,0.4330708661417323,0.04816112084063047,110,1.5212500095367432,0.46270832419395447,3.0279860496520996
mimic_temporal_test,87,fixed_80_percent_calibration_sensitivity,6,42.273186963755585,0.8048780487804879,0.011812256649136543,122242,7408,254,0.7946161515453639,43.20282717887469,42.55084177287675,0.01509126713625691,12373,224,12149,10.121725757104759,9.938482681893294,0.8818897637795275,0.018103935989654894,224,1.9862499833106995,0.669583335518837,3.333680510520935
mimic_temporal_test,88,fixed_5_alerts_per_100_calibration_landmarks,6,5.0004954255705645,0.28870292887029286,0.0873788595199585,122618,7422,254,0.24653465346534653,5.212122200655695,5.009052504526252,0.03896103896103896,2291,107,2184,1.8684043125805347,1.7811414311112561,0.421259842519685,0.046704495853339155,107,1.5036110877990723,0.4763888865709305,2.9920833110809326
mimic_temporal_test,88,fixed_80_percent_calibration_sensitivity,6,55.00544968127622,0.803347280334728,0.007558319717645645,122618,7422,254,0.897029702970297,56.441142409760396,55.70226231059061,0.013091161298712559,15600,239,15361,12.722438793651829,12.527524507005497,0.9409448818897638,0.01532051282051282,239,2.141944408416748,0.7597222328186035,3.659583330154419
mimic_temporal_test,89,fixed_5_alerts_per_100_calibration_landmarks,6,5.002089561834957,0.33480176211453744,0.08599098771810532,121788,7379,254,0.24070450097847357,5.373271586691628,5.171281242815384,0.03759168704156479,2310,101,2209,1.8967385949354616,1.8138076000919632,0.39763779527559057,0.043722943722943726,101,1.5036110877990723,0.47999998927116394,3.133333444595337
mimic_temporal_test,89,fixed_80_percent_calibration_sensitivity,6,49.33616227858681,0.801762114537445,0.009258287958800793,121788,7379,254,0.8385518590998043,50.47541629717214,49.77173448944067,0.013941079823662422,14037,229,13808,11.525766085328604,11.337734423752751,0.9015748031496063,0.01631402721379212,229,2.049999952316284,0.769444465637207,3.700000047683716
mimic_temporal_test,90,fixed_5_alerts_per_100_calibration_landmarks,6,5.002919992213354,0.2813852813852814,0.09023089706897736,122073,7399,254,0.2406679764243615,4.879866964848902,4.679167383450886,0.041128084606345476,2162,107,2055,1.7710714080918795,1.6834189378486644,0.421259842519685,0.04949121184088807,107,1.4766666889190674,0.4643055498600006,3.169722318649292
mimic_temporal_test,90,fixed_80_percent_calibration_sensitivity,6,49.82155603140614,0.8051948051948052,0.009204079397022724,122073,7399,254,0.8418467583497053,50.57137942051068,49.869340476600065,0.013882139501733243,14095,236,13859,11.54636979512259,11.353042851408583,0.9291338582677166,0.016743526073075558,236,2.0438889265060425,0.762777790427208,3.481041669845581
mimic_temporal_test,91,fixed_5_alerts_per_100_calibration_landmarks,6,5.001966697259736,0.22362869198312235,0.08507322520017624,122387,7418,254,0.26877470355731226,5.478523045748323,5.256277218985677,0.040566741237882176,2346,111,2235,1.9168702558278248,1.8261743485827744,0.43700787401574803,0.04731457800511509,111,1.5036110877990723,0.4741666615009308,3.2137500047683716
mimic_temporal_test,91,fixed_80_percent_calibration_sensitivity,6,49.5968270617543,0.8016877637130801,0.00924677960574627,122387,7418,254,0.8409090909090909,50.45470515659343,49.75936986771471,0.013781376518218624,14086,232,13854,11.509392337421458,11.319829720476848,0.9133858267716536,0.016470254153059777,232,2.149166703224182,0.7944444417953491,3.780347228050232
mimic_temporal_test,92,fixed_5_alerts_per_100_calibration_landmarks,6,5.001637733377006,0.22962962962962963,0.08941422402858734,122365,7422,255,0.254341164453524,4.99162342173007,4.788133861806889,0.04076620825147348,2210,106,2104,1.806071997711764,1.7194459199934622,0.41568627450980394,0.04796380090497738,106,1.4299999475479126,0.42048610001802444,3.0279860496520996
mimic_temporal_test,92,fixed_80_percent_calibration_sensitivity,6,50.93350802489355,0.8037037037037037,0.009204079397022724,122365,7422,255,0.8437180796731358,50.2921587055122,49.617129081028075,0.013422164445888852,14064,233,13831,11.49348261349242,11.303068687941813,0.9137254901960784,0.01656712172923777,233,1.9811111688613892,0.7269444465637207,3.3347222805023193
mimic_temporal_test,93,fixed_5_alerts_per_100_calibration_landmarks,6,5.0017933418109495,0.27755102040816326,0.09128415584564209,122226,7402,254,0.2400398406374502,4.757580220247738,4.560404496588287,0.0414445399828031,2125,104,2021,1.738582625627935,1.6534943465383798,0.4094488188976378,0.04894117647058824,104,1.4299999475479126,0.41729165613651276,3.072916567325592
mimic_temporal_test,93,fixed_80_percent_calibration_sensitivity,6,41.540317584531614,0.8040816326530612,0.012576363049447536,122226,7402,254,0.7788844621513944,41.10500220902263,40.46520380279155,0.015564976811767281,11860,219,11641,9.703336442328146,9.524160162322255,0.8622047244094488,0.018465430016863408,219,1.9811111688613892,0.7020833492279053,3.470555543899536
mimic_temporal_test,94,fixed_5_alerts_per_100_calibration_landmarks,6,5.00180038626469,0.288135593220339,0.09601372480392456,122346,7408,253,0.22704837117472854,4.297647655011198,4.109656220881762,0.043742868010650436,1977,95,1882,1.615908979451719,1.5382603436156475,0.37549407114624506,0.048052604957005564,95,1.4333332777023315,0.43930554389953613,2.873611092567444
mimic_temporal_test,94,fixed_80_percent_calibration_sensitivity,6,41.2550328979672,0.8050847457627118,0.012425143271684647,122346,7408,253,0.7828232971372162,41.62784234874863,40.97968057803279,0.015570390732377773,12003,219,11784,9.810700799372272,9.631700259918592,0.8656126482213439,0.018245438640339916,219,1.850000023841858,0.6875,3.347916603088379
mimic_temporal_test,95,fixed_5_alerts_per_100_calibration_landmarks,6,5.001492487811349,0.25877192982456143,0.0914921760559082,122744,7428,255,0.24485798237022527,4.738317147885029,4.534641204458059,0.04298486932599725,2130,102,2028,1.735319037997784,1.6522192530795803,0.4,0.04788732394366197,102,1.5606944561004639,0.4811111018061638,3.217569410800934
mimic_temporal_test,95,fixed_80_percent_calibration_sensitivity,6,54.67480348910484,0.8026315789473685,0.008022908121347427,122744,7428,255,0.8805093046033301,54.32037411197289,53.587955419409504,0.01348331458567679,15101,234,14867,12.302841686762694,12.112201003715048,0.9176470588235294,0.015495662538904708,234,2.166805624961853,0.802847221493721,3.5786805748939514
mimic_temporal_test,96,fixed_5_alerts_per_100_calibration_landmarks,6,5.002739902652871,0.2261904761904762,0.0878470242023468,121872,7395,255,0.26178535606820463,5.157050019692792,4.942890901929894,0.04152744630071599,2263,113,2150,1.8568662202967048,1.7641459892346067,0.44313725490196076,0.04993371630578878,113,1.4108333587646484,0.42944443225860596,2.8763887882232666
mimic_temporal_test,96,fixed_80_percent_calibration_sensitivity,6,41.21135931405731,0.8015873015873016,0.012309803627431393,121872,7395,255,0.7853560682046138,41.9792897466194,41.33681239333071,0.015304626571020895,12035,226,11809,9.875114874622556,9.68967441249836,0.8862745098039215,0.018778562525965933,226,2.018333375453949,0.7045833170413971,3.3743749856948853
mimic_temporal_test,97,fixed_5_alerts_per_100_calibration_landmarks,6,5.0013345789403445,0.26556016597510373,0.09168290346860886,122923,7434,254,0.24206349206349206,4.720027984998739,4.521529738128748,0.04205446397793864,2121,103,2018,1.7254704164395598,1.6416781237034566,0.40551181102362205,0.04856199905704856,103,1.4333332777023315,0.4643055498600006,3.2137500047683716
mimic_temporal_test,97,fixed_80_percent_calibration_sensitivity,6,56.58281062324837,0.8049792531120332,0.007558319717645645,122923,7434,254,0.8968253968253969,56.05297625342694,55.31755651912172,0.01312008359699283,15555,240,15315,12.654263237961976,12.459019060712803,0.9448818897637795,0.015429122468659595,240,2.018333375453949,0.8382639139890671,3.780347228050232
mimic_temporal_test,98,fixed_5_alerts_per_100_calibration_landmarks,6,5.001819444903901,0.2542372881355932,0.08626306802034378,122666,7421,255,0.25863770977295164,5.342148598633688,5.128560481306963,0.03998168777659088,2340,106,2234,1.9076190631470824,1.8212055500301632,0.41568627450980394,0.0452991452991453,106,1.6268055438995361,0.4811111018061638,3.090972125530243
mimic_temporal_test,98,fixed_80_percent_calibration_sensitivity,6,38.092560124383866,0.8050847457627118,0.014003143645823002,122666,7421,255,0.7502467917077986,38.072489524399586,37.45292093978772,0.01627339300244101,11149,216,10933,9.088908091891804,8.912820178370534,0.8470588235294118,0.0193739348820522,216,1.979444444179535,0.732291653752327,3.481041669845581
mimic_temporal_test,99,fixed_5_alerts_per_100_calibration_landmarks,6,5.001635590448152,0.2692307692307692,0.08319786190986633,122325,7410,254,0.26289180990899896,5.724095646842428,5.511547108113632,0.037132247929163094,2446,108,2338,1.999591252810137,1.9113018597997138,0.4251968503937008,0.044153720359771054,108,1.3987500071525574,0.46812500059604645,3.2099305987358093
mimic_temporal_test,99,fixed_80_percent_calibration_sensitivity,6,35.891396794242716,0.8038461538461539,0.014804420992732048,122325,7410,254,0.7330637007077856,36.7692622113223,36.17657878602085,0.016118991506958957,10877,212,10665,8.891886368281218,8.718577559779277,0.8346456692913385,0.01949066838282615,212,1.6609721779823303,0.7120833098888397,3.3849305510520935
mimic_temporal_test,100,fixed_5_alerts_per_100_calibration_landmarks,6,5.001298195508244,0.30472103004291845,0.08658163994550705,122083,7392,254,0.24507874015748032,5.305406977220415,5.101447375965532,0.03844372394627142,2300,105,2195,1.883964188298125,1.7979571275279933,0.41338582677165353,0.04565217391304348,105,1.5247222185134888,0.48444443941116333,2.8763887882232666
mimic_temporal_test,100,fixed_80_percent_calibration_sensitivity,6,39.94872127742438,0.8025751072961373,0.012769058346748352,122083,7392,254,0.7765748031496063,40.95901968333019,40.31273805525749,0.01577873770098392,11822,225,11597,9.683575927852363,9.499275083344937,0.8858267716535433,0.01903231263745559,225,1.9977778196334839,0.75,3.456944465637207
eicu_external,1,fixed_5_alerts_per_100_calibration_landmarks,6,5.000165383565835,0.3584761904761905,0.07195193320512772,1933296,126188,5039,0.34730678068503973,4.992665375607253,4.606123428590346,0.07742196160500606,32539,2468,30071,1.6830842250746911,1.5554265875478974,0.48977971819805516,0.07584744460493562,2468,2.183333396911621,1.0333333015441895,3.933333396911621
eicu_external,1,fixed_80_percent_calibration_sensitivity,6,25.78805269120408,0.8001904761904762,0.018671313300728798,1933296,126188,5039,0.7803132406934052,25.970208390230983,25.101743344009403,0.03344081931003165,131584,4356,127228,6.806200395593846,6.58088569986179,0.8644572335780909,0.03310432879377432,4356,2.2666666507720947,1.0499999523162842,3.933333396911621
eicu_external,2,fixed_5_alerts_per_100_calibration_landmarks,6,5.000113798832631,0.33739000187230855,0.07270455360412598,1933711,126197,5039,0.34826845888173247,4.897836336453586,4.511946200854212,0.07878787878787878,32068,2477,29591,1.6583657020102798,1.5302700351810585,0.4915657868624727,0.0772421105151553,2477,2.1500000953674316,1.0,3.9166667461395264
eicu_external,2,fixed_80_percent_calibration_sensitivity,6,27.46462408107443,0.800224677026774,0.017621204257011414,1933711,126197,5039,0.7963222253337067,27.32786853878372,26.445523658912837,0.032287365500849666,137456,4405,133051,7.108404513394194,6.8806041854237785,0.8741813851954753,0.032046618554301014,4405,2.2833333015441895,1.0499999523162842,3.950000047683716
eicu_external,3,fixed_5_alerts_per_100_calibration_landmarks,6,5.0,0.34212988957514506,0.07267522811889648,1934560,126179,5041,0.3472274085138163,4.901786452733438,4.517254569514515,0.07844729404817143,32012,2455,29557,1.6547431974195683,1.527840956083037,0.4870065463201746,0.07668999125328002,2455,2.1666667461395264,1.0166666507720947,3.9000000953674316
eicu_external,3,fixed_80_percent_calibration_sensitivity,6,26.785018447125154,0.8001122964626615,0.01808433048427105,1934560,126179,5041,0.7895351008215086,26.69557935654619,25.82122032917046,0.03275295192877419,134880,4359,130521,6.972128029112563,6.746805475146804,0.8647093830589169,0.03231761565836299,4359,2.2833333015441895,1.0666667222976685,3.9166667461395264
eicu_external,4,fixed_5_alerts_per_100_calibration_landmarks,6,5.000144913734924,0.3664351417308053,0.07118429243564606,1933974,126275,5041,0.34967350746268655,5.095673468205881,4.708026064466224,0.07607383129204762,33163,2469,30694,1.7147593504359417,1.5870947592883875,0.4897837730609006,0.0744504417573802,2469,2.25,1.0333333015441895,3.9000000953674316
eicu_external,4,fixed_80_percent_calibration_sensitivity,6,27.307544209040135,0.8000750891683874,0.017522359266877174,1933974,126275,5041,0.7978544776119403,27.541993842730047,26.65749384428126,0.0321145957514714,138429,4410,134019,7.157748759807526,6.9297208752547865,0.8748264233287046,0.031857486509329694,4410,2.3249999284744263,1.0666667222976685,3.945833384990692
eicu_external,5,fixed_5_alerts_per_100_calibration_landmarks,6,5.000155187932586,0.3378122634367903,0.07139969617128372,1933735,126168,5042,0.35535074244751663,5.06708520040233,4.672305150395478,0.0779106792945787,33057,2536,30521,1.7094896663710384,1.5783444991169937,0.5029750099166997,0.07671597543636749,2536,2.1500000953674316,1.0,3.9166667461395264
eicu_external,5,fixed_80_percent_calibration_sensitivity,6,29.35659083149694,0.8001514004542014,0.016505300998687744,1933735,126168,5042,0.8157612996322674,28.929196606567086,28.02291937623304,0.03132742476949093,144197,4459,139738,7.456916278600739,7.226326254631581,0.8843712812376041,0.030922973432179587,4459,2.3333332538604736,1.0833333730697632,3.9833333492279053
eicu_external,6,fixed_5_alerts_per_100_calibration_landmarks,6,5.0,0.340169992609017,0.07132983207702637,1933460,126200,5033,0.3551861390774994,5.076132943014079,4.683831059344388,0.07728361098374853,33024,2506,30518,1.708026025881063,1.578413828059541,0.49791376912378305,0.07588420542635659,2506,2.2583333253860474,1.0333333015441895,3.950000047683716
eicu_external,6,fixed_80_percent_calibration_sensitivity,6,27.540532715691953,0.8000739098300074,0.01757357455790043,1933460,126200,5033,0.7973308358698197,27.389602060554655,26.508952861709062,0.03215268322988404,137773,4396,133377,7.12572279747189,6.898358383416259,0.8734353268428373,0.03190755808467552,4396,2.299999952316284,1.0499999523162842,3.933333396911621
eicu_external,7,fixed_5_alerts_per_100_calibration_landmarks,6,5.000165479352313,0.35163422695556373,0.07140859216451645,1933576,126200,5036,0.3519065709863515,5.066208931016934,4.678171429517123,0.07659326861237865,33017,2500,30517,1.7075615336557757,1.5782674174689797,0.4964257347100874,0.07571856922191599,2500,2.208333373069763,1.0166666507720947,3.9000000953674316
eicu_external,7,fixed_80_percent_calibration_sensitivity,6,27.913263997484716,0.8002203452074917,0.017131777480244637,1933576,126200,5036,0.8053093194503073,28.09974885910872,27.211756869137805,0.03160142086761269,140765,4434,136331,7.280034506013728,7.050718461544827,0.8804606830818109,0.03149930735623202,4434,2.316666603088379,1.0666667222976685,3.933333396911621
