dataset,repeat,calibration_method,fitted_intercept,fitted_slope,calibration_prevalence,brier,brier_skill
sicdb_external,39,uncalibrated,0.0,1.0,0.051247209550616325,0.044784218683235885,0.026886022627071737
sicdb_external,39,intercept_only,0.5243404571473756,1.0,0.051247209550616325,0.044807975674892295,0.02636980818098067
sicdb_external,39,intercept_and_slope,0.06691941826516733,0.853690444612595,0.051247209550616325,0.044543838603901396,0.03210922896984458
sicdb_external,40,uncalibrated,0.0,1.0,0.04722941481097877,0.04549323905288952,0.03053252211182189
sicdb_external,40,intercept_only,0.5135790053327149,1.0,0.04722941481097877,0.04544841476298957,0.031487734186893435
sicdb_external,40,intercept_and_slope,-0.06271357779810181,0.8218723398211355,0.04722941481097877,0.04518972627489145,0.03700042313444496
sicdb_external,41,uncalibrated,0.0,1.0,0.046062992125984255,0.04592139792147622,0.027634625808088398
sicdb_external,41,intercept_only,0.4396117409746039,1.0,0.046062992125984255,0.04578806229373681,0.03045794899571519
sicdb_external,41,intercept_and_slope,0.19324645037579666,0.9209334085206494,0.046062992125984255,0.04567010927981032,0.03295555211136547
sicdb_external,42,uncalibrated,0.0,1.0,0.05258850010231226,0.044525174621598364,0.027280821820638956
sicdb_external,42,intercept_only,0.5758632403641599,1.0,0.05258850010231226,0.04467614847807452,0.023982571631928407
sicdb_external,42,intercept_and_slope,0.024448054505056393,0.8251779545522698,0.05258850010231226,0.04431919942170975,0.031780658797444294
sicdb_external,43,uncalibrated,0.0,1.0,0.05004051863857374,0.045005584514286205,0.02818320017508069
sicdb_external,43,intercept_only,0.48791131108868163,1.0,0.05004051863857374,0.044903844347111775,0.03038010095404331
sicdb_external,43,intercept_and_slope,-0.057038981799199855,0.8246064208773483,0.05004051863857374,0.044706949979759894,0.03463169008567035
sicdb_external,44,uncalibrated,0.0,1.0,0.050140675241157555,0.044759420683647,0.03298657608665889
sicdb_external,44,intercept_only,0.5171698405092144,1.0,0.050140675241157555,0.044631558066687026,0.035749008332842114
sicdb_external,44,intercept_and_slope,-0.8969341809941144,0.5647018204953234,0.050140675241157555,0.04463687346022628,0.03563417090136212
sicdb_external,45,uncalibrated,0.0,1.0,0.04993266342069823,0.04498099220762792,0.029333796700515835
sicdb_external,45,intercept_only,0.39169134849633175,1.0,0.04993266342069823,0.04472298387750605,0.034901481047340144
sicdb_external,45,intercept_and_slope,-0.3901611618913452,0.7412642998543413,0.04993266342069823,0.04467515226647705,0.035933662108640574
sicdb_external,46,uncalibrated,0.0,1.0,0.0511958885155169,0.044655567687587466,0.030174993614805468
sicdb_external,46,intercept_only,0.5263742018163522,1.0,0.0511958885155169,0.04460942867236395,0.031177035981544643
sicdb_external,46,intercept_and_slope,-0.31041544102390656,0.7354823878243153,0.0511958885155169,0.04435627407650665,0.03667502134501355
sicdb_external,47,uncalibrated,0.0,1.0,0.04798156866673345,0.04523668527880864,0.03277830939194759
sicdb_external,47,intercept_only,0.3937570254889336,1.0,0.04798156866673345,0.04493294156028335,0.03927276209406083
sicdb_external,47,intercept_and_slope,-0.7718412765444603,0.626759164336022,0.04798156866673345,0.045096503048402785,0.035775595622154155
sicdb_external,48,uncalibrated,0.0,1.0,0.0496742671009772,0.04498865725195128,0.03024804017924332
sicdb_external,48,intercept_only,0.4911011236637219,1.0,0.0496742671009772,0.044851330686027216,0.03320817979164625
sicdb_external,48,intercept_and_slope,-0.356940893445191,0.7302976668723493,0.0496742671009772,0.04468238096259719,0.0368499716435321
sicdb_external,49,uncalibrated,0.0,1.0,0.04744561472585884,0.04545138893428403,0.030879797320959246
sicdb_external,49,intercept_only,0.42026910961201414,1.0,0.04744561472585884,0.04519821750092316,0.03627795030515013
sicdb_external,49,intercept_and_slope,-0.5508511521289268,0.6893785874694224,0.04744561472585884,0.04520265759785785,0.036183278002671626
sicdb_external,50,uncalibrated,0.0,1.0,0.05236957387495022,0.04429393369556687,0.032753798458270755
sicdb_external,50,intercept_only,0.5385539771785852,1.0,0.05236957387495022,0.04420453841429631,0.03470592235042713
sicdb_external,50,intercept_and_slope,-0.538817669489272,0.6603337838934161,0.05236957387495022,0.04406874513983703,0.03767123877091916
sicdb_external,51,uncalibrated,0.0,1.0,0.04799052039103387,0.045494036942819456,0.027314431114885074
sicdb_external,51,intercept_only,0.48445282207474766,1.0,0.04799052039103387,0.04540855105604826,0.029142162703317154
sicdb_external,51,intercept_and_slope,-0.19460877577362637,0.7855382376933558,0.04799052039103387,0.04515101413367407,0.0346484326385027
sicdb_external,52,uncalibrated,0.0,1.0,0.0503552672227371,0.04499198614488439,0.027168358743784538
sicdb_external,52,intercept_only,0.49413329621257984,1.0,0.0503552672227371,0.04492540399987956,0.028608019958002218
sicdb_external,52,intercept_and_slope,-0.19385389649606885,0.7801830184268038,0.0503552672227371,0.044662775601504216,0.03428665826059296
sicdb_external,53,uncalibrated,0.0,1.0,0.047311400457211016,0.045336595893188274,0.03388183870054484
sicdb_external,53,intercept_only,0.4315875282771342,1.0,0.047311400457211016,0.0450681559475853,0.03960226612911222
sicdb_external,53,intercept_and_slope,-1.0316435716953956,0.5445210207004058,0.047311400457211016,0.04533503872166115,0.033915021864454054
sicdb_external,54,uncalibrated,0.0,1.0,0.046708495169803806,0.045688054589734246,0.029269033562722813
sicdb_external,54,intercept_only,0.4478274100423291,1.0,0.046708495169803806,0.04551278825943071,0.03299290527770926
sicdb_external,54,intercept_and_slope,-0.31090539897746816,0.7601431606814588,0.046708495169803806,0.04535470718903007,0.036351642952653584
sicdb_external,55,uncalibrated,0.0,1.0,0.04781271699236187,0.04556418610049475,0.02664211371122449
sicdb_external,55,intercept_only,0.4108799823854137,1.0,0.04781271699236187,0.045377540294325745,0.03062930591030455
sicdb_external,55,intercept_and_slope,-0.19924096584705323,0.8022978109702885,0.04781271699236187,0.04520971968870419,0.034214347671024714
sicdb_external,56,uncalibrated,0.0,1.0,0.04524061089232542,0.04585937612874813,0.03352988896950937
sicdb_external,56,intercept_only,0.3659791696770845,1.0,0.04524061089232542,0.045536315143571995,0.04033828482156443
sicdb_external,56,intercept_and_slope,-0.9255264771164475,0.5931297987014584,0.04524061089232542,0.0458065021920242,0.034644188460909664
sicdb_external,57,uncalibrated,0.0,1.0,0.04724880382775119,0.04557663504066769,0.02903819682820863
sicdb_external,57,intercept_only,0.45689265845945126,1.0,0.04724880382775119,0.045412701287138355,0.03253063133517775
sicdb_external,57,intercept_and_slope,-0.3081599986199996,0.7564962207627836,0.04724880382775119,0.04526290539678971,0.03572187368272839
sicdb_external,58,uncalibrated,0.0,1.0,0.05154639175257732,0.04459131650971081,0.02998290843937579
sicdb_external,58,intercept_only,0.5074503233440693,1.0,0.05154639175257732,0.04448797967556174,0.032230846001177205
sicdb_external,58,intercept_and_slope,-0.26693373373451634,0.7511557044636552,0.05154639175257732,0.04430269734440259,0.03626138472612006
sicdb_external,59,uncalibrated,0.0,1.0,0.04941860465116279,0.045301681909235655,0.024633004330227082
sicdb_external,59,intercept_only,0.4441570022637672,1.0,0.04941860465116279,0.045203727332510435,0.026742013470417603
sicdb_external,59,intercept_and_slope,0.156313541330972,0.9052529147212166,0.04941860465116279,0.04505766314245053,0.029886845720114352
sicdb_external,60,uncalibrated,0.0,1.0,0.04698914116485686,0.04567281855937987,0.028346769480039002
sicdb_external,60,intercept_only,0.4268105637766696,1.0,0.04698914116485686,0.04549273180392463,0.03217797331705308
sicdb_external,60,intercept_and_slope,-0.27578496621980303,0.7757047118277107,0.04698914116485686,0.04533115725238819,0.03561534460094018
sicdb_external,61,uncalibrated,0.0,1.0,0.04862062218743886,0.045293580383425305,0.0285989640076022
sicdb_external,61,intercept_only,0.46378222763854743,1.0,0.04862062218743886,0.045150484145542125,0.031667916220026626
sicdb_external,61,intercept_and_slope,-0.24034760104273323,0.7754752334331299,0.04862062218743886,0.044956122803021976,0.035836339380277304
sicdb_external,62,uncalibrated,0.0,1.0,0.04835666765961672,0.0453965760900537,0.027619239370993753
sicdb_external,62,intercept_only,0.5295645396179756,1.0,0.04835666765961672,0.0454025902006136,0.027490418964160823
sicdb_external,62,intercept_and_slope,-0.04610442799043898,0.820202780687429,0.04835666765961672,0.04509713755644981,0.03403312108070222
sicdb_external,63,uncalibrated,0.0,1.0,0.04933741080530071,0.045068734039137116,0.03006487754984566
sicdb_external,63,intercept_only,0.49340034346999134,1.0,0.04933741080530071,0.04495644979529011,0.032481373910945965
sicdb_external,63,intercept_and_slope,-0.2894066229670402,0.7524256039007062,0.04933741080530071,0.044762013139894474,0.036665892184660764
sicdb_external,64,uncalibrated,0.0,1.0,0.047240928736556435,0.04583346475227883,0.023521404456702255
sicdb_external,64,intercept_only,0.3862890297079108,1.0,0.047240928736556435,0.04567801628086145,0.02683322270717503
sicdb_external,64,intercept_and_slope,0.22110811023647586,0.9452765300812263,0.047240928736556435,0.04559619348069795,0.028576451446675977
sicdb_external,65,uncalibrated,0.0,1.0,0.04899959167006942,0.04530988716332538,0.026427216486089367
sicdb_external,65,intercept_only,0.5049031147954928,1.0,0.04899959167006942,0.04526586698082576,0.027373077407182866
sicdb_external,65,intercept_and_slope,-0.24217658518455892,0.7658474152570274,0.04899959167006942,0.04495218336892199,0.03411319190102435
sicdb_external,66,uncalibrated,0.0,1.0,0.04865403788634098,0.045025471831552505,0.034155096131146645
sicdb_external,66,intercept_only,0.43330562812045104,1.0,0.04865403788634098,0.044740793138646116,0.040261760949948155
sicdb_external,66,intercept_and_slope,-0.8689026777157081,0.588894200318469,0.04865403788634098,0.044944028143498134,0.035902151028292084
sicdb_external,67,uncalibrated,0.0,1.0,0.047823482428115016,0.0454653566507412,0.028658897147746942
sicdb_external,67,intercept_only,0.43313320095183855,1.0,0.047823482428115016,0.045303518760610374,0.03211647025974396
sicdb_external,67,intercept_and_slope,0.09569351394292648,0.890347116156445,0.047823482428115016,0.04519184807500383,0.03450225000291374
sicdb_external,68,uncalibrated,0.0,1.0,0.04802644370989695,0.04546481218264485,0.027853020079251944
sicdb_external,68,intercept_only,0.393721049365241,1.0,0.04802644370989695,0.04524271769697341,0.032601934088512086
sicdb_external,68,intercept_and_slope,-0.34986394731682485,0.7577864122208672,0.04802644370989695,0.04512727583742268,0.03507035856297891
sicdb_external,69,uncalibrated,0.0,1.0,0.046928846543685385,0.04550511328698619,0.0318960330431749
sicdb_external,69,intercept_only,0.4390323559135715,1.0,0.046928846543685385,0.04529312881599237,0.03640592198704107
sicdb_external,69,intercept_and_slope,-0.3211802407913796,0.7587322111901983,0.046928846543685385,0.045217123258957596,0.03802291128694846
sicdb_external,70,uncalibrated,0.0,1.0,0.04756788435241258,0.045504977358858015,0.029209097134120565
sicdb_external,70,intercept_only,0.4469575880457965,1.0,0.04756788435241258,0.045337013020768896,0.03279240298079544
sicdb_external,70,intercept_and_slope,-0.3461285753537031,0.7486369646754515,0.04756788435241258,0.04516894809492745,0.036377854739424786
sicdb_external,71,uncalibrated,0.0,1.0,0.05194933702750841,0.044626248025218015,0.027321363968668577
sicdb_external,71,intercept_only,0.5146082585908053,1.0,0.05194933702750841,0.04461164542682088,0.027639643817859882
sicdb_external,71,intercept_and_slope,-0.19195062508649843,0.7731328063396132,0.05194933702750841,0.0443140585657997,0.03412587994318583
sicdb_external,72,uncalibrated,0.0,1.0,0.04893574696638154,0.045192892845625526,0.029235035618325633
sicdb_external,72,intercept_only,0.4788767378797914,1.0,0.04893574696638154,0.04507995224995376,0.03166105365857508
sicdb_external,72,intercept_and_slope,-0.3024243169931606,0.7535577919833986,0.04893574696638154,0.04486093693770705,0.03636560737055994
sicdb_external,73,uncalibrated,0.0,1.0,0.0486993937023274,0.04565115656960521,0.02054619606067698
sicdb_external,73,intercept_only,0.4970405065431773,1.0,0.0486993937023274,0.045689733819963815,0.019718514191289005
sicdb_external,73,intercept_and_slope,0.3455397786822057,0.9511639343361942,0.0486993937023274,0.04556431518343891,0.022409393675183353
sicdb_external,74,uncalibrated,0.0,1.0,0.04982278481012658,0.044889463649218336,0.0316847260847446
sicdb_external,74,intercept_only,0.47463966916296035,1.0,0.04982278481012658,0.044728679777926154,0.035153011640305154
sicdb_external,74,intercept_and_slope,-0.26943396782926565,0.7627462597173441,0.04982278481012658,0.04458481106465485,0.038256418568660466
sicdb_external,75,uncalibrated,0.0,1.0,0.04669454400637196,0.04545916944361444,0.034202809991484506
sicdb_external,75,intercept_only,0.41115277612233936,1.0,0.04669454400637196,0.045181094141474254,0.040110624601931155
sicdb_external,75,intercept_and_slope,-0.9508968238268425,0.5751277308514124,0.04669454400637196,0.04542001276627716,0.03503470836106026
sicdb_external,76,uncalibrated,0.0,1.0,0.05278291230232081,0.044282116758863996,0.03181684965849041
sicdb_external,76,intercept_only,0.5349071691628738,1.0,0.05278291230232081,0.044224206747745486,0.033082992767826
sicdb_external,76,intercept_and_slope,-0.33625955566061166,0.7213796998532171,0.05278291230232081,0.04403550324677128,0.0372088016366422
sicdb_external,77,uncalibrated,0.0,1.0,0.048773448773448774,0.045114437515212824,0.03172172020362607
sicdb_external,77,intercept_only,0.4283766095970583,1.0,0.048773448773448774,0.04485732227237298,0.037240111183507785
sicdb_external,77,intercept_and_slope,-0.7011389097977553,0.6416340947365519,0.048773448773448774,0.044897100531512336,0.03638636177524446
sicdb_external,78,uncalibrated,0.0,1.0,0.04869547898824935,0.0453833659348935,0.02628327146024667
sicdb_external,78,intercept_only,0.4247901511041878,1.0,0.04869547898824935,0.04521883073587887,0.029813434382582438
sicdb_external,78,intercept_and_slope,0.02527467952454853,0.8688518627522214,0.04869547898824935,0.04506706386630365,0.03306964812299795
sicdb_external,79,uncalibrated,0.0,1.0,0.047273099355366825,0.04546791178069464,0.03098684928172457
sicdb_external,79,intercept_only,0.40579051661525994,1.0,0.047273099355366825,0.04521036519771645,0.036475687806619916
sicdb_external,79,intercept_and_slope,-0.47209150973830377,0.7183682882487281,0.047273099355366825,0.045187336702985456,0.03696647160032507
sicdb_external,80,uncalibrated,0.0,1.0,0.051198368179500256,0.044799602545694914,0.027451247753460972
sicdb_external,80,intercept_only,0.48844059290080644,1.0,0.051198368179500256,0.04472113843902207,0.02915461485282267
sicdb_external,80,intercept_and_slope,-0.1936112123318039,0.7795843288301847,0.051198368179500256,0.04448550959975599,0.03426985071652899
sicdb_external,81,uncalibrated,0.0,1.0,0.052087639520463004,0.04458435188290388,0.02838820957554211
sicdb_external,81,intercept_only,0.5890278004954562,1.0,0.052087639520463004,0.0447501600055441,0.024774808906883883
sicdb_external,81,intercept_and_slope,0.2092684978317221,0.8791344261281486,0.052087639520463004,0.04449091435504969,0.03042446220448425
sicdb_external,82,uncalibrated,0.0,1.0,0.04926358557643474,0.045150375864039305,0.028639138915950713
sicdb_external,82,intercept_only,0.49581321834759373,1.0,0.04926358557643474,0.04507176190327853,0.030330432136803642
sicdb_external,82,intercept_and_slope,-0.39709867823407463,0.7199875142027783,0.04926358557643474,0.044807953017698667,0.036005991229160594
sicdb_external,83,uncalibrated,0.0,1.0,0.04758537078197616,0.04551020462276009,0.028740272786598742
sicdb_external,83,intercept_only,0.43918677924769767,1.0,0.04758537078197616,0.04535023528347851,0.032154271429783
sicdb_external,83,intercept_and_slope,-0.02846454597084263,0.849736455331626,0.04758537078197616,0.04520393403980249,0.035276571300803194
sicdb_external,84,uncalibrated,0.0,1.0,0.04829965500246427,0.045246405735751685,0.031135068173413605
sicdb_external,84,intercept_only,0.47251541806444197,1.0,0.04829965500246427,0.04507271725779713,0.034854273547102244
sicdb_external,84,intercept_and_slope,-0.4261641263628805,0.7161594884009717,0.04829965500246427,0.0449577117386269,0.037316895995861854
sicdb_external,85,uncalibrated,0.0,1.0,0.051331571457613336,0.044775311220780864,0.02733376163733281
sicdb_external,85,intercept_only,0.5536406210259222,1.0,0.051331571457613336,0.04485086563891843,0.025692472505490005
sicdb_external,85,intercept_and_slope,-0.05705558800115991,0.806913943393671,0.051331571457613336,0.04450368168927276,0.03323444367474937
sicdb_external,86,uncalibrated,0.0,1.0,0.04704724409448819,0.04583067047977647,0.02473931653010286
sicdb_external,86,intercept_only,0.42730179835040083,1.0,0.04704724409448819,0.04569535005104459,0.02761888805787993
sicdb_external,86,intercept_and_slope,0.06590840761707674,0.8828691050197699,0.04704724409448819,0.04553332534752738,0.031066717239452202
sicdb_external,87,uncalibrated,0.0,1.0,0.04613297150610583,0.04587508462914293,0.0285343450335227
sicdb_external,87,intercept_only,0.4507418846736707,1.0,0.04613297150610583,0.045734841962870185,0.03150416917109711
sicdb_external,87,intercept_and_slope,-0.13334228963779332,0.8158752932132144,0.04613297150610583,0.04553244086024478,0.035790280495304194
sicdb_external,88,uncalibrated,0.0,1.0,0.05155140550530104,0.04447005470567469,0.03229874612971728
sicdb_external,88,intercept_only,0.5404814432928944,1.0,0.05155140550530104,0.044441433795419816,0.03292155828778309
sicdb_external,88,intercept_and_slope,-0.3260318821190369,0.7274261102691327,0.05155140550530104,0.04421419630252628,0.03786641406218705
sicdb_external,89,uncalibrated,0.0,1.0,0.047852637901691863,0.045587755366360255,0.025887615960319188
sicdb_external,89,intercept_only,0.4135021743008913,1.0,0.047852637901691863,0.04541055720004479,0.029673960053154036
sicdb_external,89,intercept_and_slope,-0.11811895894833725,0.8268520616562403,0.047852637901691863,0.045241545586478776,0.03328537510305296
sicdb_external,90,uncalibrated,0.0,1.0,0.0504716034517359,0.04485208828297173,0.029446745059711676
sicdb_external,90,intercept_only,0.48442304042872625,1.0,0.0504716034517359,0.044731285277223864,0.03206079838305875
sicdb_external,90,intercept_and_slope,-0.3413667385684525,0.7366563738101244,0.0504716034517359,0.04452283950387334,0.03657135143752388
sicdb_external,91,uncalibrated,0.0,1.0,0.046150725225682115,0.045865136099322024,0.027904675760747732
sicdb_external,91,intercept_only,0.38994209653537315,1.0,0.046150725225682115,0.04565764365819825,0.03230240460198819
sicdb_external,91,intercept_and_slope,0.03515883916838943,0.8841740765377022,0.046150725225682115,0.045556608008486724,0.034443819432925626
sicdb_external,92,uncalibrated,0.0,1.0,0.04951259530933307,0.044946908499897596,0.03170582586719983
sicdb_external,92,intercept_only,0.4347106105446212,1.0,0.04951259530933307,0.04468854554379099,0.03727175584012177
sicdb_external,92,intercept_and_slope,-0.7679849975705004,0.6164929917044926,0.04951259530933307,0.04475942753396705,0.0357447405140604
sicdb_external,93,uncalibrated,0.0,1.0,0.04692284895781883,0.04560410291363479,0.030121621404592513
sicdb_external,93,intercept_only,0.44557272307624,1.0,0.04692284895781883,0.04540669485886099,0.03431996742728005
sicdb_external,93,intercept_and_slope,-0.4745032723564985,0.7109908349341085,0.04692284895781883,0.045296521490095165,0.03666306292606347
sicdb_external,94,uncalibrated,0.0,1.0,0.04842760976589973,0.04514612247162109,0.032611589768609894
sicdb_external,94,intercept_only,0.45603398622345154,1.0,0.04842760976589973,0.04493721486340306,0.03708804949394551
sicdb_external,94,intercept_and_slope,-0.5158112134129297,0.6928026265643029,0.04842760976589973,0.04490598267900564,0.037757290871901494
sicdb_external,95,uncalibrated,0.0,1.0,0.04854273335959039,0.04562154775529316,0.021929249197256584
sicdb_external,95,intercept_only,0.5300999968927325,1.0,0.04854273335959039,0.04577708077162865,0.0185948096276517
sicdb_external,95,intercept_and_slope,0.6749387302235342,1.0459848876398972,0.04854273335959039,0.04594243679177963,0.015049776748751631
sicdb_external,96,uncalibrated,0.0,1.0,0.048685394381685496,0.045120160320306,0.03197204938261344
sicdb_external,96,intercept_only,0.48718113802930296,1.0,0.048685394381685496,0.04496592877606958,0.03528100140379109
sicdb_external,96,intercept_and_slope,-0.6543392747932021,0.6453233709332088,0.048685394381685496,0.04488370388122294,0.03704509080159191
sicdb_external,97,uncalibrated,0.0,1.0,0.0475953400378373,0.04545873279533836,0.029906422024262636
sicdb_external,97,intercept_only,0.43287118631580396,1.0,0.0475953400378373,0.04525918816935145,0.034164722867380815
sicdb_external,97,intercept_and_slope,-0.2938632666689396,0.7683966976463806,0.0475953400378373,0.04514391902402023,0.03662457712966316
sicdb_external,98,uncalibrated,0.0,1.0,0.046063734736424104,0.0462213842128189,0.021130740134470916
sicdb_external,98,intercept_only,0.3969284927462235,1.0,0.046063734736424104,0.046123378183142355,0.02320629653256845
sicdb_external,98,intercept_and_slope,0.6901162936662484,1.097522531089841,0.046063734736424104,0.0463553729695594,0.01829314715938868
sicdb_external,99,uncalibrated,0.0,1.0,0.0493147944383315,0.0452398256759893,0.026446124927760994
sicdb_external,99,intercept_only,0.46338803468689665,1.0,0.0493147944383315,0.04512853955245166,0.02884098466015239
sicdb_external,99,intercept_and_slope,-0.2323530963252988,0.7767623399883027,0.0493147944383315,0.044891373782358114,0.03394475442625944
sicdb_external,100,uncalibrated,0.0,1.0,0.0513595166163142,0.04458136355344537,0.03129137379512126
sicdb_external,100,intercept_only,0.5286580340886065,1.0,0.0513595166163142,0.04451685650036563,0.0326930478084001
sicdb_external,100,intercept_and_slope,-0.5282549505600598,0.6692280813841531,0.0513595166163142,0.04430816026549789,0.03722780912700585
